STATE,DISTRICT,QUARTER,LEVEL
CG,Jashpur,2013-07-01,3.145806452
CG,Jashpur,2013-10-01,4.628064516
CG,Jashpur,2014-01-01,4.95375
CG,Jashpur,2014-04-01,7.09453125
CG,Jashpur,2014-07-01,2.8546875
CG,Jashpur,2014-10-01,4.0634375
CG,Jashpur,2015-01-01,6.0940625
CG,Jashpur,2015-04-01,7.08515625
CG,Jashpur,2015-07-01,3.39
CG,Jashpur,2015-10-01,4.41
CG,Jashpur,2016-01-01,6.120615385
CG,Jashpur,2016-04-01,8.275384615
CG,Jashpur,2016-07-01,3.210461538
CG,Jashpur,2016-10-01,4.940923077
CG,Jashpur,2017-01-01,5.737878788
CG,Jashpur,2017-04-01,7.899848485
CG,Jashpur,2017-07-01,3.221969697
CG,Jashpur,2017-10-01,4.916060606
CG,Jashpur,2018-01-01,5.8778125
CG,Jashpur,2018-04-01,7.14765625
CG,Jashpur,2018-07-01,3.646875
CG,Jashpur,2018-10-01,4.9559375
CG,Kabeerdham,1996-01-01,5.564444444
CG,Kabeerdham,1996-04-01,8.282222222
CG,Kabeerdham,1996-07-01,3.445555556
CG,Kabeerdham,1996-10-01,4.367777778
CG,Kabeerdham,1997-01-01,5.908888889
CG,Kabeerdham,1997-04-01,8.55
CG,Kabeerdham,1997-07-01,3.642222222
CG,Kabeerdham,1997-10-01,4.365555556
CG,Kabeerdham,1998-01-01,4.362
CG,Kabeerdham,1998-04-01,6.585
CG,Kabeerdham,1998-07-01,4.307
CG,Kabeerdham,1998-10-01,3.446
CG,Kabeerdham,1999-01-01,5.573636364
CG,Kabeerdham,1999-04-01,9.580909091
CG,Kabeerdham,1999-07-01,4.274545455
CG,Kabeerdham,1999-10-01,3.331818182
CG,Kabeerdham,2000-01-01,5.173636364
CG,Kabeerdham,2000-04-01,6.350909091
CG,Kabeerdham,2000-07-01,4.917272727
CG,Kabeerdham,2000-10-01,5.99
CG,Kabeerdham,2001-01-01,5.821818182
CG,Kabeerdham,2001-04-01,7.444545455
CG,Kabeerdham,2001-07-01,3.401818182
CG,Kabeerdham,2001-10-01,4.450909091
CG,Kabeerdham,2002-01-01,4.996
CG,Kabeerdham,2002-04-01,7.123
CG,Kabeerdham,2002-07-01,3.855
CG,Kabeerdham,2002-10-01,4.271
CG,Kabeerdham,2003-01-01,5.771666667
CG,Kabeerdham,2003-04-01,7.4925
CG,Kabeerdham,2003-07-01,3.97
CG,Kabeerdham,2003-10-01,2.88
CG,Kabeerdham,2004-01-01,4.382
CG,Kabeerdham,2004-04-01,6.661
CG,Kabeerdham,2004-07-01,2.406
CG,Kabeerdham,2004-10-01,3.552
CG,Kabeerdham,2005-01-01,4.977
CG,Kabeerdham,2005-04-01,6.54
CG,Kabeerdham,2005-07-01,2.23
CG,Kabeerdham,2005-10-01,3.195
CG,Kabeerdham,2006-01-01,4.633
CG,Kabeerdham,2006-04-01,6.548
CG,Kabeerdham,2006-07-01,2.925
CG,Kabeerdham,2006-10-01,3.774
CG,Kabeerdham,2007-01-01,5.001
CG,Kabeerdham,2007-04-01,7.622
CG,Kabeerdham,2007-07-01,4.577
CG,Kabeerdham,2007-10-01,4.458
CG,Kabeerdham,2008-01-01,5.662727273
CG,Kabeerdham,2008-04-01,7.881818182
CG,Kabeerdham,2008-07-01,4.720909091
CG,Kabeerdham,2008-10-01,4.519090909
CG,Kabeerdham,2009-01-01,6.534545455
CG,Kabeerdham,2009-04-01,9.312727273
CG,Kabeerdham,2009-07-01,5.668181818
CG,Kabeerdham,2009-10-01,5.108181818
CG,Kabeerdham,2010-01-01,6.247
CG,Kabeerdham,2010-04-01,8.761
CG,Kabeerdham,2010-07-01,4.021
CG,Kabeerdham,2010-10-01,3.475
CG,Kabeerdham,2011-01-01,5.442
CG,Kabeerdham,2011-04-01,8.17
CG,Kabeerdham,2011-07-01,3.535
CG,Kabeerdham,2011-10-01,4.576
CG,Kabeerdham,2012-01-01,5.387619048
CG,Kabeerdham,2012-04-01,7.449047619
CG,Kabeerdham,2012-07-01,3.95
CG,Kabeerdham,2012-10-01,5.882857143
CG,Kabeerdham,2013-01-01,7.897407407
CG,Kabeerdham,2013-04-01,9.969814815
CG,Kabeerdham,2013-07-01,3.622592593
CG,Kabeerdham,2013-10-01,5.285555556
CG,Kabeerdham,2014-01-01,7.579655172
CG,Kabeerdham,2014-04-01,8.273103448
CG,Kabeerdham,2014-07-01,4.83137931
CG,Kabeerdham,2014-10-01,4.896206897
CG,Kabeerdham,2015-01-01,8.06875
CG,Kabeerdham,2015-04-01,11.04875
CG,Kabeerdham,2015-07-01,5.10625
CG,Kabeerdham,2015-10-01,4.759583333
CG,Kabeerdham,2016-01-01,6.268695652
CG,Kabeerdham,2016-04-01,10.66521739
CG,Kabeerdham,2016-07-01,4.097391304
CG,Kabeerdham,2016-10-01,6.114782609
CG,Kabeerdham,2017-01-01,8.733333333
CG,Kabeerdham,2017-04-01,11.76666667
CG,Kabeerdham,2017-07-01,6.27625
CG,Kabeerdham,2017-10-01,6.5575
CG,Kabeerdham,2018-01-01,9.301923077
CG,Kabeerdham,2018-04-01,7.087692308
CG,Kabeerdham,2018-07-01,3.511923077
CG,Kabeerdham,2018-10-01,4.773461538
CG,Korba,1996-01-01,5.525714286
CG,Korba,1996-04-01,8.284285714
CG,Korba,1996-07-01,2.571428571
CG,Korba,1996-10-01,4.257857143
CG,Korba,1997-01-01,6.965714286
CG,Korba,1997-04-01,8.952857143
CG,Korba,1997-07-01,3.759285714
CG,Korba,1997-10-01,4.251428571
CG,Korba,1998-01-01,3.895714286
CG,Korba,1998-04-01,6.060714286
CG,Korba,1998-07-01,3.155714286
CG,Korba,1998-10-01,3.484285714
CG,Korba,1999-01-01,5.594285714
CG,Korba,1999-04-01,7.394285714
CG,Korba,1999-07-01,3.027142857
CG,Korba,1999-10-01,4.085
CG,Korba,2000-01-01,4.846666667
CG,Korba,2000-04-01,7.784
CG,Korba,2000-07-01,3.786
CG,Korba,2000-10-01,5.052666667
CG,Korba,2001-01-01,6.29
CG,Korba,2001-04-01,7.995333333
CG,Korba,2001-07-01,1.725333333
CG,Korba,2001-10-01,3.680666667
CG,Korba,2002-01-01,5.237647059
CG,Korba,2002-04-01,7.866470588
CG,Korba,2002-07-01,4.398823529
CG,Korba,2002-10-01,5.266470588
CG,Korba,2003-01-01,6.935789474
CG,Korba,2003-04-01,9.497894737
CG,Korba,2003-07-01,4.427894737
CG,Korba,2003-10-01,3.84
CG,Korba,2004-01-01,4.900555556
CG,Korba,2004-04-01,7.762222222
CG,Korba,2004-07-01,1.696666667
CG,Korba,2004-10-01,4.132777778
CG,Korba,2005-01-01,5.335789474
CG,Korba,2005-04-01,9.101052632
CG,Korba,2005-07-01,3.797894737
CG,Korba,2005-10-01,4.585263158
CG,Korba,2006-01-01,6.187222222
CG,Korba,2006-04-01,8.333333333
CG,Korba,2006-07-01,3.618333333
CG,Korba,2006-10-01,6.003888889
CG,Korba,2007-01-01,7.427647059
CG,Korba,2007-04-01,9.571176471
CG,Korba,2007-07-01,4.31
CG,Korba,2007-10-01,4.06
CG,Korba,2008-01-01,5.014444444
CG,Korba,2008-04-01,8.178888889
CG,Korba,2008-07-01,4.194444444
CG,Korba,2008-10-01,5.500555556
CG,Korba,2009-01-01,6.165
CG,Korba,2009-04-01,8.538888889
CG,Korba,2009-07-01,5.577777778
CG,Korba,2009-10-01,5.363333333
CG,Korba,2010-01-01,6.746842105
CG,Korba,2010-04-01,9.386315789
CG,Korba,2010-07-01,5.663684211
CG,Korba,2010-10-01,6.044210526
CG,Korba,2011-01-01,7.133888889
CG,Korba,2011-04-01,8.786666667
CG,Korba,2011-07-01,3.438888889
CG,Korba,2011-10-01,4.324444444
CG,Korba,2012-01-01,5.59027027
CG,Korba,2012-04-01,7.815675676
CG,Korba,2012-07-01,3.95
CG,Korba,2012-10-01,4.831081081
CG,Korba,2013-01-01,5.981830986
CG,Korba,2013-04-01,7.850140845
CG,Korba,2013-07-01,3.132957746
CG,Korba,2013-10-01,4.610422535
CG,Korba,2014-01-01,5.704408602
CG,Korba,2014-04-01,7.309139785
CG,Korba,2014-07-01,3.071397849
CG,Korba,2014-10-01,3.853548387
CG,Korba,2015-01-01,5.955119048
CG,Korba,2015-04-01,7.708333333
CG,Korba,2015-07-01,3.40952381
CG,Korba,2015-10-01,5.468928571
CG,Korba,2016-01-01,6.444382022
CG,Korba,2016-04-01,8.943624719
CG,Korba,2016-07-01,4.424606742
CG,Korba,2016-10-01,4.569662921
CG,Korba,2017-01-01,6.133636364
CG,Korba,2017-04-01,7.743896104
CG,Korba,2017-07-01,3.906753247
CG,Korba,2017-10-01,4.486103896
CG,Korba,2018-01-01,6.881891892
CG,Korba,2018-04-01,7.178378378
CG,Korba,2018-07-01,3.811216216
CG,Korba,2018-10-01,5.098243243
CG,Koriya,1996-01-01,5.82
CG,Koriya,1996-04-01,7.121875
CG,Koriya,1996-07-01,3.28375
CG,Koriya,1996-10-01,4.078125
CG,Koriya,1997-01-01,5.757058824
CG,Koriya,1997-04-01,7.75
CG,Koriya,1997-07-01,3.412941176
CG,Koriya,1997-10-01,3.626470588
CG,Koriya,1998-01-01,4.3525
CG,Koriya,1998-04-01,5.720625
CG,Koriya,1998-07-01,2.17625
CG,Koriya,1998-10-01,2.639375
CG,Koriya,1999-01-01,3.5275
CG,Koriya,1999-04-01,6.729375
CG,Koriya,1999-07-01,3.006875
CG,Koriya,1999-10-01,3.91375
CG,Koriya,2000-01-01,5.532777778
CG,Koriya,2000-04-01,6.650555556
CG,Koriya,2000-07-01,4.466666667
CG,Koriya,2000-10-01,4.332777778
CG,Koriya,2001-01-01,6.231666667
CG,Koriya,2001-04-01,7.181666667
CG,Koriya,2001-07-01,3.122777778
CG,Koriya,2001-10-01,2.857222222
CG,Koriya,2002-01-01,3.884705882
CG,Koriya,2002-04-01,8.514117647
CG,Koriya,2002-07-01,5.679411765
CG,Koriya,2002-10-01,5.478823529
CG,Koriya,2003-01-01,5.979411765
CG,Koriya,2003-04-01,7.610588235
CG,Koriya,2003-07-01,3.507058824
CG,Koriya,2003-10-01,3.798235294
CG,Koriya,2004-01-01,5.225294118
CG,Koriya,2004-04-01,6.840588235
CG,Koriya,2004-07-01,3.775294118
CG,Koriya,2004-10-01,4.769411765
CG,Koriya,2005-01-01,6.168333333
CG,Koriya,2005-04-01,5.901111111
CG,Koriya,2005-07-01,4.178333333
CG,Koriya,2005-10-01,5.290555556
CG,Koriya,2006-01-01,5.817058824
CG,Koriya,2006-04-01,7.485882353
CG,Koriya,2006-07-01,3.414117647
CG,Koriya,2006-10-01,4.814117647
CG,Koriya,2007-01-01,4.779333333
CG,Koriya,2007-04-01,6.933333333
CG,Koriya,2007-07-01,4.642
CG,Koriya,2007-10-01,3.468666667
CG,Koriya,2008-01-01,4.501764706
CG,Koriya,2008-04-01,6.172352941
CG,Koriya,2008-07-01,3.192352941
CG,Koriya,2008-10-01,4.013529412
CG,Koriya,2009-01-01,5.169411765
CG,Koriya,2009-04-01,7.529411765
CG,Koriya,2009-07-01,4.871176471
CG,Koriya,2009-10-01,5.310588235
CG,Koriya,2010-01-01,6.624117647
CG,Koriya,2010-04-01,7.865294118
CG,Koriya,2010-07-01,3.996470588
CG,Koriya,2010-10-01,4.309411765
CG,Koriya,2011-01-01,6.179411765
CG,Koriya,2011-04-01,8.359411765
CG,Koriya,2011-07-01,3.014705882
CG,Koriya,2011-10-01,3.637058824
CG,Koriya,2012-01-01,4.995416667
CG,Koriya,2012-04-01,6.538333333
CG,Koriya,2012-07-01,3.95
CG,Koriya,2012-10-01,3.746666667
CG,Koriya,2013-01-01,7.6048
CG,Koriya,2013-04-01,9.1816
CG,Koriya,2013-07-01,3.01
CG,Koriya,2013-10-01,4.2668
CG,Koriya,2014-01-01,5.72725
CG,Koriya,2014-04-01,7.447
CG,Koriya,2014-07-01,3.03025
CG,Koriya,2014-10-01,4.52725
CG,Koriya,2015-01-01,5.235454545
CG,Koriya,2015-04-01,7.502727273
CG,Koriya,2015-07-01,5.554848485
CG,Koriya,2015-10-01,6
CG,Koriya,2016-01-01,7.248536585
CG,Koriya,2016-04-01,8.865365854
CG,Koriya,2016-07-01,3.777804878
CG,Koriya,2016-10-01,4.440243902
CG,Koriya,2017-01-01,6.550888889
CG,Koriya,2017-04-01,7.850222222
CG,Koriya,2017-07-01,4.463333333
CG,Koriya,2017-10-01,5.146888889
CG,Koriya,2018-01-01,7.092380952
CG,Koriya,2018-04-01,6.915952381
CG,Koriya,2018-07-01,3.933095238
CG,Koriya,2018-10-01,5.53047619
CG,Mahasamund,1996-01-01,5.5005
CG,Mahasamund,1996-04-01,8.3145
CG,Mahasamund,1996-07-01,3.5
CG,Mahasamund,1996-10-01,4.926
CG,Mahasamund,1997-01-01,6.409
CG,Mahasamund,1997-04-01,8.5335
CG,Mahasamund,1997-07-01,2.922
CG,Mahasamund,1997-10-01,4.4095
CG,Mahasamund,1998-01-01,4.956315789
CG,Mahasamund,1998-04-01,8.161578947
CG,Mahasamund,1998-07-01,3.558947368
CG,Mahasamund,1998-10-01,3.247894737
CG,Mahasamund,1999-01-01,4.675238095
CG,Mahasamund,1999-04-01,8.907619048
CG,Mahasamund,1999-07-01,2.892380952
CG,Mahasamund,1999-10-01,4.337142857
CG,Mahasamund,2000-01-01,5.732727273
CG,Mahasamund,2000-04-01,7.901363636
CG,Mahasamund,2000-07-01,4.305
CG,Mahasamund,2000-10-01,5.172272727
CG,Mahasamund,2001-01-01,7.191904762
CG,Mahasamund,2001-04-01,8.248571429
CG,Mahasamund,2001-07-01,2.064761905
CG,Mahasamund,2001-10-01,4.252857143
CG,Mahasamund,2002-01-01,5.681818182
CG,Mahasamund,2002-04-01,8.81
CG,Mahasamund,2002-07-01,5.156363636
CG,Mahasamund,2002-10-01,5.579090909
CG,Mahasamund,2003-01-01,6.805238095
CG,Mahasamund,2003-04-01,8.671904762
CG,Mahasamund,2003-07-01,3.046666667
CG,Mahasamund,2003-10-01,2.825238095
CG,Mahasamund,2004-01-01,5.098095238
CG,Mahasamund,2004-04-01,7.488571429
CG,Mahasamund,2004-07-01,2.332380952
CG,Mahasamund,2004-10-01,4.907619048
CG,Mahasamund,2005-01-01,7.205652174
CG,Mahasamund,2005-04-01,9.41826087
CG,Mahasamund,2005-07-01,4.627826087
CG,Mahasamund,2005-10-01,5.145217391
CG,Mahasamund,2006-01-01,6.965
CG,Mahasamund,2006-04-01,9.821818182
CG,Mahasamund,2006-07-01,3.169545455
CG,Mahasamund,2006-10-01,5.080909091
CG,Mahasamund,2007-01-01,6.866818182
CG,Mahasamund,2007-04-01,10.70454545
CG,Mahasamund,2007-07-01,3.629545455
CG,Mahasamund,2007-10-01,3.881363636
CG,Mahasamund,2008-01-01,6.451818182
CG,Mahasamund,2008-04-01,8.204545455
CG,Mahasamund,2008-07-01,4.106363636
CG,Mahasamund,2008-10-01,5.461363636
CG,Mahasamund,2009-01-01,6.68173913
CG,Mahasamund,2009-04-01,10.36304348
CG,Mahasamund,2009-07-01,3.76
CG,Mahasamund,2009-10-01,4.657391304
CG,Mahasamund,2010-01-01,6.164
CG,Mahasamund,2010-04-01,9.582
CG,Mahasamund,2010-07-01,4.0025
CG,Mahasamund,2010-10-01,4.1225
CG,Mahasamund,2011-01-01,5.1095
CG,Mahasamund,2011-04-01,7.545
CG,Mahasamund,2011-07-01,2.2885
CG,Mahasamund,2011-10-01,5.4155
CG,Mahasamund,2012-01-01,5.46974359
CG,Mahasamund,2012-04-01,7.569230769
CG,Mahasamund,2012-07-01,3.95
CG,Mahasamund,2012-10-01,5.450769231
CG,Mahasamund,2013-01-01,6.604222222
CG,Mahasamund,2013-04-01,10.22477778
CG,Mahasamund,2013-07-01,1.705555556
CG,Mahasamund,2013-10-01,5.473333333
CG,Mahasamund,2014-01-01,6.609215686
CG,Mahasamund,2014-04-01,9.606496078
CG,Mahasamund,2014-07-01,3.285098039
CG,Mahasamund,2014-10-01,4.066078431
CG,Mahasamund,2015-01-01,6.598
CG,Mahasamund,2015-04-01,6.145777778
CG,Mahasamund,2015-07-01,3.551777778
CG,Mahasamund,2015-10-01,5.637555556
CG,Mahasamund,2016-01-01,5.877446809
CG,Mahasamund,2016-04-01,9.735106383
CG,Mahasamund,2016-07-01,4.889574468
CG,Mahasamund,2016-10-01,4.291702128
CG,Mahasamund,2017-01-01,6.228461538
CG,Mahasamund,2017-04-01,9.628461538
CG,Mahasamund,2017-07-01,3.42974359
CG,Mahasamund,2017-10-01,5.286410256
CG,Mahasamund,2018-01-01,6.501282051
CG,Mahasamund,2018-04-01,7.02974359
CG,Mahasamund,2018-07-01,3.84974359
CG,Mahasamund,2018-10-01,4.265897436
CG,Narayanpur,1996-01-01,3.186666667
CG,Narayanpur,1996-04-01,4.826666667
CG,Narayanpur,1996-07-01,0.85
CG,Narayanpur,1996-10-01,2.013333333
CG,Narayanpur,1997-01-01,3.31
CG,Narayanpur,1997-04-01,4.65
CG,Narayanpur,1997-07-01,1.926666667
CG,Narayanpur,1997-10-01,2.126666667
CG,Narayanpur,1998-01-01,2.216666667
CG,Narayanpur,1998-04-01,5.02
CG,Narayanpur,1998-07-01,1.49
CG,Narayanpur,1998-10-01,2.03
CG,Narayanpur,1999-01-01,5.3125
CG,Narayanpur,1999-04-01,5.17
CG,Narayanpur,1999-07-01,2.185
CG,Narayanpur,1999-10-01,2.485
CG,Narayanpur,2000-01-01,3.7325
CG,Narayanpur,2000-04-01,5.18
CG,Narayanpur,2000-07-01,0.8775
CG,Narayanpur,2000-10-01,3.385
CG,Narayanpur,2001-01-01,2.82
CG,Narayanpur,2001-04-01,5.63
CG,Narayanpur,2001-07-01,0.29
CG,Narayanpur,2001-10-01,1.635
CG,Narayanpur,2002-01-01,2.47
CG,Narayanpur,2002-04-01,6.165
CG,Narayanpur,2002-07-01,2.28
CG,Narayanpur,2002-10-01,3.8
CG,Narayanpur,2003-01-01,3.015
CG,Narayanpur,2003-04-01,6.545
CG,Narayanpur,2003-07-01,2.29
CG,Narayanpur,2003-10-01,4.41
CG,Narayanpur,2004-01-01,2.05
CG,Narayanpur,2004-04-01,4.46
CG,Narayanpur,2004-07-01,0.72
CG,Narayanpur,2004-10-01,4.41
CG,Narayanpur,2005-01-01,2.8
CG,Narayanpur,2005-04-01,4
CG,Narayanpur,2005-07-01,0.6
CG,Narayanpur,2005-10-01,1.45
CG,Narayanpur,2006-01-01,2.62
CG,Narayanpur,2006-04-01,7.17
CG,Narayanpur,2006-07-01,3.95
CG,Narayanpur,2006-10-01,4.41
CG,Raigarh,1996-01-01,6.464761905
CG,Raigarh,1996-04-01,9.112380952
CG,Raigarh,1996-07-01,2.942380952
CG,Raigarh,1996-10-01,4.98047619
CG,Raigarh,1997-01-01,6.624761905
CG,Raigarh,1997-04-01,8.718571429
CG,Raigarh,1997-07-01,4.928095238
CG,Raigarh,1997-10-01,4.920952381
CG,Raigarh,1998-01-01,5.8775
CG,Raigarh,1998-04-01,6.9575
CG,Raigarh,1998-07-01,3.49625
CG,Raigarh,1998-10-01,4.069166667
CG,Raigarh,1999-01-01,3.876190476
CG,Raigarh,1999-04-01,7.714761905
CG,Raigarh,1999-07-01,3.006190476
CG,Raigarh,1999-10-01,4.297142857
CG,Raigarh,2000-01-01,5.7812
CG,Raigarh,2000-04-01,8.0172
CG,Raigarh,2000-07-01,3.9956
CG,Raigarh,2000-10-01,5.0544
CG,Raigarh,2001-01-01,5.8788
CG,Raigarh,2001-04-01,8.3692
CG,Raigarh,2001-07-01,2.63
CG,Raigarh,2001-10-01,4.232
CG,Raigarh,2002-01-01,5.58625
CG,Raigarh,2002-04-01,7.95125
CG,Raigarh,2002-07-01,4.717083333
CG,Raigarh,2002-10-01,4.394166667
CG,Raigarh,2003-01-01,6.1104
CG,Raigarh,2003-04-01,8.2848
CG,Raigarh,2003-07-01,4.0856
CG,Raigarh,2003-10-01,2.6048
CG,Raigarh,2004-01-01,4.475666667
CG,Raigarh,2004-04-01,7.773
CG,Raigarh,2004-07-01,2.758
CG,Raigarh,2004-10-01,4.311
CG,Raigarh,2005-01-01,5.772333333
CG,Raigarh,2005-04-01,7.566666667
CG,Raigarh,2005-07-01,3.080666667
CG,Raigarh,2005-10-01,3.34
CG,Raigarh,2006-01-01,4.893333333
CG,Raigarh,2006-04-01,7.144
CG,Raigarh,2006-07-01,3.156
CG,Raigarh,2006-10-01,4.261333333
CG,Raigarh,2007-01-01,5.554333333
CG,Raigarh,2007-04-01,7.517333333
CG,Raigarh,2007-07-01,3.170666667
CG,Raigarh,2007-10-01,3.614333333
CG,Raigarh,2008-01-01,5.050625
CG,Raigarh,2008-04-01,7.3928125
CG,Raigarh,2008-07-01,2.416875
CG,Raigarh,2008-10-01,3.85
CG,Raigarh,2009-01-01,4.9925
CG,Raigarh,2009-04-01,7.6809375
CG,Raigarh,2009-07-01,2.5734375
CG,Raigarh,2009-10-01,4.381875
CG,Raigarh,2010-01-01,5.280882353
CG,Raigarh,2010-04-01,7.685588235
CG,Raigarh,2010-07-01,3.728235294
CG,Raigarh,2010-10-01,4.172352941
CG,Raigarh,2011-01-01,5.28125
CG,Raigarh,2011-04-01,7.173125
CG,Raigarh,2011-07-01,2.771875
CG,Raigarh,2011-10-01,4.2078125
CG,Raigarh,2012-01-01,5.067457627
CG,Raigarh,2012-04-01,6.926101695
CG,Raigarh,2012-07-01,3.95
CG,Raigarh,2012-10-01,5.896779661
CG,Raigarh,2013-01-01,6.77787037
CG,Raigarh,2013-04-01,8.883009259
CG,Raigarh,2013-07-01,3.706851852
CG,Raigarh,2013-10-01,5.183703704
CG,Raigarh,2014-01-01,5.776015625
CG,Raigarh,2014-04-01,7.858828125
CG,Raigarh,2014-07-01,3.419921875
CG,Raigarh,2014-10-01,4.2440625
CG,Raigarh,2015-01-01,6.216666667
CG,Raigarh,2015-04-01,8.469714583
CG,Raigarh,2015-07-01,3.403958333
CG,Raigarh,2015-10-01,4.611458333
CG,Raigarh,2016-01-01,7.359791667
CG,Raigarh,2016-04-01,9.027708333
CG,Raigarh,2016-07-01,3.585208333
CG,Raigarh,2016-10-01,4.9665625
CG,Raigarh,2017-01-01,6.054782609
CG,Raigarh,2017-04-01,8.434021739
CG,Raigarh,2017-07-01,3.820652174
CG,Raigarh,2017-10-01,4.815217391
CG,Raigarh,2018-01-01,6.418105263
CG,Raigarh,2018-04-01,7.093894737
CG,Raigarh,2018-07-01,3.862105263
CG,Raigarh,2018-10-01,5.265894737
CG,Raipur,1996-01-01,4.461842105
CG,Raipur,1996-04-01,6.981052632
CG,Raipur,1996-07-01,2.292894737
CG,Raipur,1996-10-01,3.630526316
CG,Raipur,1997-01-01,4.863684211
CG,Raipur,1997-04-01,7.582368421
CG,Raipur,1997-07-01,2.633947368
CG,Raipur,1997-10-01,3.082894737
CG,Raipur,1998-01-01,3.696216216
CG,Raipur,1998-04-01,6.063513514
CG,Raipur,1998-07-01,2.031351351
CG,Raipur,1998-10-01,2.674864865
CG,Raipur,1999-01-01,4.6145
CG,Raipur,1999-04-01,7.642
CG,Raipur,1999-07-01,2.437
CG,Raipur,1999-10-01,3.124
CG,Raipur,2000-01-01,4.54452381
CG,Raipur,2000-04-01,6.337857143
CG,Raipur,2000-07-01,3.44452381
CG,Raipur,2000-10-01,4.515238095
CG,Raipur,2001-01-01,6.03804878
CG,Raipur,2001-04-01,8.096585366
CG,Raipur,2001-07-01,1.569512195
CG,Raipur,2001-10-01,3.218292683
CG,Raipur,2002-01-01,4.774761905
CG,Raipur,2002-04-01,7.279047619
CG,Raipur,2002-07-01,3.137619048
CG,Raipur,2002-10-01,3.864047619
CG,Raipur,2003-01-01,5.768409091
CG,Raipur,2003-04-01,7.732272727
CG,Raipur,2003-07-01,2.016590909
CG,Raipur,2003-10-01,1.879318182
CG,Raipur,2004-01-01,3.510952381
CG,Raipur,2004-04-01,6.988809524
CG,Raipur,2004-07-01,1.371904762
CG,Raipur,2004-10-01,3.093095238
CG,Raipur,2005-01-01,5.708723404
CG,Raipur,2005-04-01,7.624255319
CG,Raipur,2005-07-01,2.014361702
CG,Raipur,2005-10-01,2.370638298
CG,Raipur,2006-01-01,5.158085106
CG,Raipur,2006-04-01,7.352446809
CG,Raipur,2006-07-01,1.585531915
CG,Raipur,2006-10-01,2.727978723
CG,Raipur,2007-01-01,5.67925
CG,Raipur,2007-04-01,8.29651625
CG,Raipur,2007-07-01,2.59
CG,Raipur,2007-10-01,3.478875
CG,Raipur,2008-01-01,5.413958333
CG,Raipur,2008-04-01,7.346458333
CG,Raipur,2008-07-01,1.678958333
CG,Raipur,2008-10-01,3.684791667
CG,Raipur,2009-01-01,5.344166667
CG,Raipur,2009-04-01,7.867083333
CG,Raipur,2009-07-01,1.393541667
CG,Raipur,2009-10-01,3.321666667
CG,Raipur,2010-01-01,5.249090909
CG,Raipur,2010-04-01,7.686363636
CG,Raipur,2010-07-01,1.964545455
CG,Raipur,2010-10-01,3.294909091
CG,Raipur,2011-01-01,4.435581395
CG,Raipur,2011-04-01,7.369069767
CG,Raipur,2011-07-01,1.328139535
CG,Raipur,2011-10-01,3.559069767
CG,Raipur,2012-01-01,4.54875
CG,Raipur,2012-04-01,8.350295833
CG,Raipur,2012-07-01,3.95
CG,Raipur,2012-10-01,3.687916667
CG,Raipur,2013-01-01,5.6574
CG,Raipur,2013-04-01,7.93815
CG,Raipur,2013-07-01,1.6803
CG,Raipur,2013-10-01,3.8233
CG,Raipur,2014-01-01,5.300900901
CG,Raipur,2014-04-01,7.577399099
CG,Raipur,2014-07-01,2.423423423
CG,Raipur,2014-10-01,3.321711712
CG,Raipur,2015-01-01,5.241584158
CG,Raipur,2015-04-01,5.888118812
CG,Raipur,2015-07-01,2.770792079
CG,Raipur,2015-10-01,3.807821782
CG,Raipur,2016-01-01,5.504324324
CG,Raipur,2016-04-01,8.470810811
CG,Raipur,2016-07-01,3.068558559
CG,Raipur,2016-10-01,3.255045045
CG,Raipur,2017-01-01,5.055196078
CG,Raipur,2017-04-01,7.506568627
CG,Raipur,2017-07-01,2.525490196
CG,Raipur,2017-10-01,3.850686275
CG,Raipur,2018-01-01,5.531075269
CG,Raipur,2018-04-01,7.363655914
CG,Raipur,2018-07-01,3.873548387
CG,Raipur,2018-10-01,4.173010753
CG,Rajnandgaon,1996-01-01,5.103913043
CG,Rajnandgaon,1996-04-01,7.760869565
CG,Rajnandgaon,1996-07-01,2.984347826
CG,Rajnandgaon,1996-10-01,3.410434783
CG,Rajnandgaon,1997-01-01,4.944545455
CG,Rajnandgaon,1997-04-01,7.980909091
CG,Rajnandgaon,1997-07-01,2.984090909
CG,Rajnandgaon,1997-10-01,3.482727273
CG,Rajnandgaon,1998-01-01,3.648695652
CG,Rajnandgaon,1998-04-01,6.486086957
CG,Rajnandgaon,1998-07-01,3.36173913
CG,Rajnandgaon,1998-10-01,3.224782609
CG,Rajnandgaon,1999-01-01,4.766
CG,Rajnandgaon,1999-04-01,7.0996
CG,Rajnandgaon,1999-07-01,3.6336
CG,Rajnandgaon,1999-10-01,3.4536
CG,Rajnandgaon,2000-01-01,5.012
CG,Rajnandgaon,2000-04-01,7.076
CG,Rajnandgaon,2000-07-01,2.7088
CG,Rajnandgaon,2000-10-01,4.6312
CG,Rajnandgaon,2001-01-01,6.365217391
CG,Rajnandgaon,2001-04-01,8.290434783
CG,Rajnandgaon,2001-07-01,1.709130435
CG,Rajnandgaon,2001-10-01,3.743043478
CG,Rajnandgaon,2002-01-01,5.4764
CG,Rajnandgaon,2002-04-01,7.8296
CG,Rajnandgaon,2002-07-01,3.496
CG,Rajnandgaon,2002-10-01,4.6576
CG,Rajnandgaon,2003-01-01,6.18625
CG,Rajnandgaon,2003-04-01,8.669166667
