STATE_CODE,DISTRICT,QUARTER,LEVEL,STATE
JH,Pakur,01-04-2012,8.357142857,Jharkhand
JH,Pakur,01-07-2012,3.95,Jharkhand
JH,Pakur,01-10-2012,4.41,Jharkhand
JH,Pakur,01-01-2013,5.5,Jharkhand
JH,Pakur,01-04-2013,7.701428571,Jharkhand
JH,Pakur,01-07-2013,3.167142857,Jharkhand
JH,Pakur,01-10-2013,3.454285714,Jharkhand
JH,Pakur,01-01-2014,5.04,Jharkhand
JH,Pakur,01-04-2014,6.584285714,Jharkhand
JH,Pakur,01-07-2014,3.22,Jharkhand
JH,Pakur,01-10-2014,4.57,Jharkhand
JH,Pakur,01-01-2015,6.358571429,Jharkhand
JH,Pakur,01-04-2015,6.245714286,Jharkhand
JH,Pakur,01-07-2015,2.047142857,Jharkhand
JH,Pakur,01-10-2015,4.77,Jharkhand
JH,Pakur,01-01-2016,5.5,Jharkhand
JH,Pakur,01-04-2016,7.827142857,Jharkhand
JH,Pakur,01-07-2016,2.867142857,Jharkhand
JH,Pakur,01-10-2016,4.467142857,Jharkhand
JH,Pakur,01-01-2017,5.5,Jharkhand
JH,Pakur,01-04-2017,6.608571429,Jharkhand
JH,Pakur,01-07-2017,3.212857143,Jharkhand
JH,Pakur,01-10-2017,4.404285714,Jharkhand
JH,Pakur,01-01-2018,5.994285714,Jharkhand
JH,Pakur,01-04-2018,6.401428571,Jharkhand
JH,Pakur,01-07-2018,3.95,Jharkhand
JH,Pakur,01-10-2018,4.338571429,Jharkhand
JH,Palamu,01-01-1996,5.715333333,Jharkhand
JH,Palamu,01-04-1996,7.366666667,Jharkhand
JH,Palamu,01-07-1996,3.359333333,Jharkhand
JH,Palamu,01-10-1996,5.094,Jharkhand
JH,Palamu,01-01-1997,5.200714286,Jharkhand
JH,Palamu,01-04-1997,7.035,Jharkhand
JH,Palamu,01-07-1997,2.822142857,Jharkhand
JH,Palamu,01-10-1997,4.883571429,Jharkhand
JH,Palamu,01-01-1998,4.93,Jharkhand
JH,Palamu,01-04-1998,7.823846154,Jharkhand
JH,Palamu,01-07-1998,3.056153846,Jharkhand
JH,Palamu,01-10-1998,4.590769231,Jharkhand
JH,Palamu,01-01-1999,5.705833333,Jharkhand
JH,Palamu,01-04-1999,6.94,Jharkhand
JH,Palamu,01-07-1999,3.68,Jharkhand
JH,Palamu,01-10-1999,3.973333333,Jharkhand
JH,Palamu,01-01-2000,5.5,Jharkhand
JH,Palamu,01-04-2000,7.906666667,Jharkhand
JH,Palamu,01-07-2000,4.490833333,Jharkhand
JH,Palamu,01-10-2000,4.145,Jharkhand
JH,Palamu,01-01-2001,5.278333333,Jharkhand
JH,Palamu,01-04-2001,7.583333333,Jharkhand
JH,Palamu,01-07-2001,3.95,Jharkhand
JH,Palamu,01-10-2001,4.561666667,Jharkhand
JH,Palamu,01-01-2002,5.757,Jharkhand
JH,Palamu,01-04-2002,7.157,Jharkhand
JH,Palamu,01-07-2002,4.06,Jharkhand
JH,Palamu,01-10-2002,4.536,Jharkhand
JH,Palamu,01-01-2003,6.3675,Jharkhand
JH,Palamu,01-04-2003,7.005833333,Jharkhand
JH,Palamu,01-07-2003,4.668333333,Jharkhand
JH,Palamu,01-10-2003,3.919166667,Jharkhand
JH,Palamu,01-01-2004,4.716666667,Jharkhand
JH,Palamu,01-04-2004,7.100833333,Jharkhand
JH,Palamu,01-07-2004,5.836666667,Jharkhand
JH,Palamu,01-10-2004,5.781666667,Jharkhand
JH,Palamu,01-01-2005,6.498666667,Jharkhand
JH,Palamu,01-04-2005,8.503333333,Jharkhand
JH,Palamu,01-07-2005,4.724666667,Jharkhand
JH,Palamu,01-10-2005,6.479333333,Jharkhand
JH,Palamu,01-01-2006,6.64,Jharkhand
JH,Palamu,01-04-2006,8.09,Jharkhand
JH,Palamu,01-07-2006,4.848571429,Jharkhand
JH,Palamu,01-10-2006,5.040714286,Jharkhand
JH,Palamu,01-01-2007,6.345833333,Jharkhand
JH,Palamu,01-04-2007,7.338333333,Jharkhand
JH,Palamu,01-07-2007,4.396666667,Jharkhand
JH,Palamu,01-10-2007,4.2475,Jharkhand
JH,Palamu,01-01-2008,5.515384615,Jharkhand
JH,Palamu,01-04-2008,8.621538462,Jharkhand
JH,Palamu,01-07-2008,3.848461538,Jharkhand
JH,Palamu,01-10-2008,5.223846154,Jharkhand
JH,Palamu,01-01-2009,6.8375,Jharkhand
JH,Palamu,01-04-2009,8.386666667,Jharkhand
JH,Palamu,01-07-2009,6.751666667,Jharkhand
JH,Palamu,01-10-2009,6.318333333,Jharkhand
JH,Palamu,01-01-2010,7.23,Jharkhand
JH,Palamu,01-04-2010,9.946666667,Jharkhand
JH,Palamu,01-07-2010,7.54,Jharkhand
JH,Palamu,01-10-2010,7.293333333,Jharkhand
JH,Palamu,01-01-2011,8.97,Jharkhand
JH,Palamu,01-04-2011,10.66363636,Jharkhand
JH,Palamu,01-07-2011,5.511818182,Jharkhand
JH,Palamu,01-10-2011,6.036363636,Jharkhand
JH,Palamu,01-01-2012,6.242857143,Jharkhand
JH,Palamu,01-04-2012,8.792142857,Jharkhand
JH,Palamu,01-07-2012,3.95,Jharkhand
JH,Palamu,01-10-2012,5.605,Jharkhand
JH,Palamu,01-01-2013,5.735882353,Jharkhand
JH,Palamu,01-04-2013,6.810588235,Jharkhand
JH,Palamu,01-07-2013,6.808823529,Jharkhand
JH,Palamu,01-10-2013,5.434117647,Jharkhand
JH,Palamu,01-01-2014,6.311875,Jharkhand
JH,Palamu,01-04-2014,8.940625,Jharkhand
JH,Palamu,01-07-2014,5.15375,Jharkhand
JH,Palamu,01-10-2014,5.826875,Jharkhand
JH,Palamu,01-01-2015,6.364666667,Jharkhand
JH,Palamu,01-04-2015,6.637333333,Jharkhand
JH,Palamu,01-07-2015,4.791333333,Jharkhand
JH,Palamu,01-10-2015,5.484666667,Jharkhand
JH,Palamu,01-01-2016,5.67,Jharkhand
JH,Palamu,01-04-2016,8.35375,Jharkhand
JH,Palamu,01-07-2016,3.554375,Jharkhand
JH,Palamu,01-10-2016,4.171875,Jharkhand
JH,Palamu,01-01-2017,4.701333333,Jharkhand
JH,Palamu,01-04-2017,8.702,Jharkhand
JH,Palamu,01-07-2017,3.163333333,Jharkhand
JH,Palamu,01-10-2017,4.891333333,Jharkhand
JH,Palamu,01-01-2018,6.440666667,Jharkhand
JH,Palamu,01-04-2018,7.17,Jharkhand
JH,Palamu,01-07-2018,3.935333333,Jharkhand
JH,Palamu,01-10-2018,5.258666667,Jharkhand
JH,Pashchimi Singhbhum,01-01-1996,4.873333333,Jharkhand
JH,Pashchimi Singhbhum,01-04-1996,7.071111111,Jharkhand
JH,Pashchimi Singhbhum,01-07-1996,2.095555556,Jharkhand
JH,Pashchimi Singhbhum,01-10-1996,4.234444444,Jharkhand
JH,Pashchimi Singhbhum,01-01-1997,4.665555556,Jharkhand
JH,Pashchimi Singhbhum,01-04-1997,6.706666667,Jharkhand
JH,Pashchimi Singhbhum,01-07-1997,2.168888889,Jharkhand
JH,Pashchimi Singhbhum,01-10-1997,3.647777778,Jharkhand
JH,Pashchimi Singhbhum,01-01-1998,4.883333333,Jharkhand
JH,Pashchimi Singhbhum,01-04-1998,4.22,Jharkhand
JH,Pashchimi Singhbhum,01-07-1998,3.483333333,Jharkhand
JH,Pashchimi Singhbhum,01-10-1998,4.643333333,Jharkhand
JH,Pashchimi Singhbhum,01-01-1999,5.237,Jharkhand
JH,Pashchimi Singhbhum,01-04-1999,7.433,Jharkhand
JH,Pashchimi Singhbhum,01-07-1999,2.793,Jharkhand
JH,Pashchimi Singhbhum,01-10-1999,3.98,Jharkhand
JH,Pashchimi Singhbhum,01-01-2000,5.174,Jharkhand
JH,Pashchimi Singhbhum,01-04-2000,6.176,Jharkhand
JH,Pashchimi Singhbhum,01-07-2000,3.694,Jharkhand
JH,Pashchimi Singhbhum,01-10-2000,5.032,Jharkhand
JH,Pashchimi Singhbhum,01-01-2001,6.181111111,Jharkhand
JH,Pashchimi Singhbhum,01-04-2001,4.933333333,Jharkhand
JH,Pashchimi Singhbhum,01-07-2001,2.921111111,Jharkhand
JH,Pashchimi Singhbhum,01-10-2001,3.735555556,Jharkhand
JH,Pashchimi Singhbhum,01-01-2002,4.647777778,Jharkhand
JH,Pashchimi Singhbhum,01-04-2002,7.831111111,Jharkhand
JH,Pashchimi Singhbhum,01-07-2002,2.837777778,Jharkhand
JH,Pashchimi Singhbhum,01-10-2002,3.464444444,Jharkhand
JH,Pashchimi Singhbhum,01-01-2003,5.8875,Jharkhand
JH,Pashchimi Singhbhum,01-04-2003,7.6425,Jharkhand
JH,Pashchimi Singhbhum,01-07-2003,3.9275,Jharkhand
JH,Pashchimi Singhbhum,01-10-2003,4.27375,Jharkhand
JH,Pashchimi Singhbhum,01-01-2004,5.688888889,Jharkhand
JH,Pashchimi Singhbhum,01-04-2004,6.497777778,Jharkhand
JH,Pashchimi Singhbhum,01-07-2004,2.626666667,Jharkhand
JH,Pashchimi Singhbhum,01-10-2004,3.251111111,Jharkhand
JH,Pashchimi Singhbhum,01-01-2005,4.787777778,Jharkhand
JH,Pashchimi Singhbhum,01-04-2005,6.776666667,Jharkhand
JH,Pashchimi Singhbhum,01-07-2005,3.683333333,Jharkhand
JH,Pashchimi Singhbhum,01-10-2005,4.194444444,Jharkhand
JH,Pashchimi Singhbhum,01-01-2006,4.315555556,Jharkhand
JH,Pashchimi Singhbhum,01-04-2006,7.146666667,Jharkhand
JH,Pashchimi Singhbhum,01-07-2006,2.447777778,Jharkhand
JH,Pashchimi Singhbhum,01-10-2006,3.923333333,Jharkhand
JH,Pashchimi Singhbhum,01-01-2007,5.0975,Jharkhand
JH,Pashchimi Singhbhum,01-04-2007,6.40625,Jharkhand
JH,Pashchimi Singhbhum,01-07-2007,1.96875,Jharkhand
JH,Pashchimi Singhbhum,01-10-2007,3.5575,Jharkhand
JH,Pashchimi Singhbhum,01-01-2008,5.003333333,Jharkhand
JH,Pashchimi Singhbhum,01-04-2008,6.748888889,Jharkhand
JH,Pashchimi Singhbhum,01-07-2008,2.238888889,Jharkhand
JH,Pashchimi Singhbhum,01-10-2008,3.974444444,Jharkhand
JH,Pashchimi Singhbhum,01-01-2009,5.07,Jharkhand
JH,Pashchimi Singhbhum,01-04-2009,6.903333333,Jharkhand
JH,Pashchimi Singhbhum,01-07-2009,2.416666667,Jharkhand
JH,Pashchimi Singhbhum,01-10-2009,3.918888889,Jharkhand
JH,Pashchimi Singhbhum,01-01-2010,6.337142857,Jharkhand
JH,Pashchimi Singhbhum,01-04-2010,8.712857143,Jharkhand
JH,Pashchimi Singhbhum,01-07-2010,6.15,Jharkhand
JH,Pashchimi Singhbhum,01-10-2010,6.692857143,Jharkhand
JH,Pashchimi Singhbhum,01-01-2011,6.438888889,Jharkhand
JH,Pashchimi Singhbhum,01-04-2011,7.861111111,Jharkhand
JH,Pashchimi Singhbhum,01-07-2011,1.86,Jharkhand
JH,Pashchimi Singhbhum,01-10-2011,3.454444444,Jharkhand
JH,Pashchimi Singhbhum,01-01-2012,4.686666667,Jharkhand
JH,Pashchimi Singhbhum,01-04-2012,7.883333333,Jharkhand
JH,Pashchimi Singhbhum,01-07-2012,3.95,Jharkhand
JH,Pashchimi Singhbhum,01-10-2012,3.506666667,Jharkhand
JH,Pashchimi Singhbhum,01-01-2013,5.183333333,Jharkhand
JH,Pashchimi Singhbhum,01-04-2013,7.461111111,Jharkhand
JH,Pashchimi Singhbhum,01-07-2013,2.4,Jharkhand
JH,Pashchimi Singhbhum,01-10-2013,1.911111111,Jharkhand
JH,Pashchimi Singhbhum,01-01-2014,4.558888889,Jharkhand
JH,Pashchimi Singhbhum,01-04-2014,6.912222222,Jharkhand
JH,Pashchimi Singhbhum,01-07-2014,2.1,Jharkhand
JH,Pashchimi Singhbhum,01-10-2014,4.105555556,Jharkhand
JH,Pashchimi Singhbhum,01-01-2015,5.251111111,Jharkhand
JH,Pashchimi Singhbhum,01-04-2015,6.942222222,Jharkhand
JH,Pashchimi Singhbhum,01-07-2015,3.877777778,Jharkhand
JH,Pashchimi Singhbhum,01-10-2015,5.792222222,Jharkhand
JH,Pashchimi Singhbhum,01-01-2016,5.5,Jharkhand
JH,Pashchimi Singhbhum,01-04-2016,8.85875,Jharkhand
JH,Pashchimi Singhbhum,01-07-2016,2.5075,Jharkhand
JH,Pashchimi Singhbhum,01-10-2016,3.44875,Jharkhand
JH,Pashchimi Singhbhum,01-01-2017,5.443333333,Jharkhand
JH,Pashchimi Singhbhum,01-04-2017,8.524444444,Jharkhand
JH,Pashchimi Singhbhum,01-07-2017,3.588888889,Jharkhand
JH,Pashchimi Singhbhum,01-10-2017,3.971111111,Jharkhand
JH,Pashchimi Singhbhum,01-01-2018,6.50375,Jharkhand
JH,Pashchimi Singhbhum,01-04-2018,7.17,Jharkhand
JH,Pashchimi Singhbhum,01-07-2018,4.06125,Jharkhand
JH,Pashchimi Singhbhum,01-10-2018,4.81875,Jharkhand
JH,Purbi Singhbhum,01-01-1995,10.7,Jharkhand
JH,Purbi Singhbhum,01-04-1995,9.62,Jharkhand
JH,Purbi Singhbhum,01-07-1995,3.95,Jharkhand
JH,Purbi Singhbhum,01-10-1995,1.27,Jharkhand
JH,Purbi Singhbhum,01-01-1996,6.223,Jharkhand
JH,Purbi Singhbhum,01-04-1996,8.796,Jharkhand
JH,Purbi Singhbhum,01-07-1996,2.145,Jharkhand
JH,Purbi Singhbhum,01-10-1996,5.876,Jharkhand
JH,Purbi Singhbhum,01-01-1997,6.205,Jharkhand
JH,Purbi Singhbhum,01-04-1997,8.642,Jharkhand
JH,Purbi Singhbhum,01-07-1997,2.427,Jharkhand
JH,Purbi Singhbhum,01-10-1997,5.065,Jharkhand
JH,Purbi Singhbhum,01-01-1998,8.52,Jharkhand
JH,Purbi Singhbhum,01-04-1998,5.72,Jharkhand
JH,Purbi Singhbhum,01-07-1998,3.95,Jharkhand
JH,Purbi Singhbhum,01-10-1998,1.59,Jharkhand
JH,Purbi Singhbhum,01-01-1999,5.714615385,Jharkhand
JH,Purbi Singhbhum,01-04-1999,8.64,Jharkhand
JH,Purbi Singhbhum,01-07-1999,2.69,Jharkhand
JH,Purbi Singhbhum,01-10-1999,3.361538462,Jharkhand
JH,Purbi Singhbhum,01-01-2000,5.435454545,Jharkhand
JH,Purbi Singhbhum,01-04-2000,9.026363636,Jharkhand
JH,Purbi Singhbhum,01-07-2000,3.032727273,Jharkhand
JH,Purbi Singhbhum,01-10-2000,5.597272727,Jharkhand
JH,Purbi Singhbhum,01-01-2001,7.878181818,Jharkhand
JH,Purbi Singhbhum,01-04-2001,7.800909091,Jharkhand
JH,Purbi Singhbhum,01-07-2001,3.620909091,Jharkhand
JH,Purbi Singhbhum,01-10-2001,3.655454545,Jharkhand
JH,Purbi Singhbhum,01-01-2002,5.605,Jharkhand
JH,Purbi Singhbhum,01-04-2002,9.877,Jharkhand
JH,Purbi Singhbhum,01-07-2002,4.991,Jharkhand
JH,Purbi Singhbhum,01-10-2002,5.328,Jharkhand
JH,Purbi Singhbhum,01-01-2003,8.072727273,Jharkhand
JH,Purbi Singhbhum,01-04-2003,9.979090909,Jharkhand
JH,Purbi Singhbhum,01-07-2003,4.409090909,Jharkhand
JH,Purbi Singhbhum,01-10-2003,5.931818182,Jharkhand
JH,Purbi Singhbhum,01-01-2004,7.425384615,Jharkhand
JH,Purbi Singhbhum,01-04-2004,9.476923077,Jharkhand
JH,Purbi Singhbhum,01-07-2004,3.43,Jharkhand
JH,Purbi Singhbhum,01-10-2004,4.840769231,Jharkhand
JH,Purbi Singhbhum,01-01-2005,6.882307692,Jharkhand
JH,Purbi Singhbhum,01-04-2005,10.53384615,Jharkhand
JH,Purbi Singhbhum,01-07-2005,4.278461538,Jharkhand
JH,Purbi Singhbhum,01-10-2005,5.700769231,Jharkhand
JH,Purbi Singhbhum,01-01-2006,5.764285714,Jharkhand
JH,Purbi Singhbhum,01-04-2006,9.916428571,Jharkhand
JH,Purbi Singhbhum,01-07-2006,2.123571429,Jharkhand
JH,Purbi Singhbhum,01-10-2006,4.872857143,Jharkhand
JH,Purbi Singhbhum,01-01-2007,7.430714286,Jharkhand
JH,Purbi Singhbhum,01-04-2007,9.366428571,Jharkhand
JH,Purbi Singhbhum,01-07-2007,2.284285714,Jharkhand
JH,Purbi Singhbhum,01-10-2007,4.305714286,Jharkhand
JH,Purbi Singhbhum,01-01-2008,7.293846154,Jharkhand
JH,Purbi Singhbhum,01-04-2008,8.250769231,Jharkhand
JH,Purbi Singhbhum,01-07-2008,2.554615385,Jharkhand
JH,Purbi Singhbhum,01-10-2008,4.127692308,Jharkhand
JH,Purbi Singhbhum,01-01-2009,6.976153846,Jharkhand
JH,Purbi Singhbhum,01-04-2009,10.23461538,Jharkhand
JH,Purbi Singhbhum,01-07-2009,4.977692308,Jharkhand
JH,Purbi Singhbhum,01-10-2009,4.917692308,Jharkhand
JH,Purbi Singhbhum,01-01-2010,6.328461538,Jharkhand
JH,Purbi Singhbhum,01-04-2010,9.46,Jharkhand
JH,Purbi Singhbhum,01-07-2010,6.958461538,Jharkhand
JH,Purbi Singhbhum,01-10-2010,7.428461538,Jharkhand
JH,Purbi Singhbhum,01-01-2011,7.571428571,Jharkhand
JH,Purbi Singhbhum,01-04-2011,9.42,Jharkhand
JH,Purbi Singhbhum,01-07-2011,2.245,Jharkhand
JH,Purbi Singhbhum,01-10-2011,4.121428571,Jharkhand
JH,Purbi Singhbhum,01-01-2012,5.868,Jharkhand
JH,Purbi Singhbhum,01-04-2012,8.729333333,Jharkhand
JH,Purbi Singhbhum,01-07-2012,3.95,Jharkhand
JH,Purbi Singhbhum,01-10-2012,4.596666667,Jharkhand
JH,Purbi Singhbhum,01-01-2013,6.491176471,Jharkhand
JH,Purbi Singhbhum,01-04-2013,9.591764706,Jharkhand
JH,Purbi Singhbhum,01-07-2013,1.793529412,Jharkhand
JH,Purbi Singhbhum,01-10-2013,2.121176471,Jharkhand
JH,Purbi Singhbhum,01-01-2014,5.058125,Jharkhand
JH,Purbi Singhbhum,01-04-2014,7.503125,Jharkhand
JH,Purbi Singhbhum,01-07-2014,2.99625,Jharkhand
JH,Purbi Singhbhum,01-10-2014,4.966875,Jharkhand
JH,Purbi Singhbhum,01-01-2015,6.987142857,Jharkhand
JH,Purbi Singhbhum,01-04-2015,7.9,Jharkhand
JH,Purbi Singhbhum,01-07-2015,4.540714286,Jharkhand
JH,Purbi Singhbhum,01-10-2015,4.685714286,Jharkhand
JH,Purbi Singhbhum,01-01-2016,5.714285714,Jharkhand
JH,Purbi Singhbhum,01-04-2016,9.102857143,Jharkhand
JH,Purbi Singhbhum,01-07-2016,3.385,Jharkhand
JH,Purbi Singhbhum,01-10-2016,5.075,Jharkhand
JH,Purbi Singhbhum,01-01-2017,6.834285714,Jharkhand
JH,Purbi Singhbhum,01-04-2017,9.211428571,Jharkhand
JH,Purbi Singhbhum,01-07-2017,3.736428571,Jharkhand
JH,Purbi Singhbhum,01-10-2017,4.877857143,Jharkhand
JH,Purbi Singhbhum,01-01-2018,7.47,Jharkhand
JH,Purbi Singhbhum,01-04-2018,7.17,Jharkhand
JH,Purbi Singhbhum,01-07-2018,3.659090909,Jharkhand
JH,Purbi Singhbhum,01-10-2018,5.368181818,Jharkhand
JH,Ramgarh,01-01-1996,7.2675,Jharkhand
JH,Ramgarh,01-04-1996,8.2375,Jharkhand
JH,Ramgarh,01-07-1996,2.995,Jharkhand
JH,Ramgarh,01-10-1996,8.0225,Jharkhand
JH,Ramgarh,01-01-1997,8.0825,Jharkhand
JH,Ramgarh,01-04-1997,7.9825,Jharkhand
JH,Ramgarh,01-07-1997,2.9625,Jharkhand
JH,Ramgarh,01-10-1997,6.855,Jharkhand
JH,Ramgarh,01-01-1998,4.9475,Jharkhand
JH,Ramgarh,01-04-1998,7.795,Jharkhand
JH,Ramgarh,01-07-1998,3.3875,Jharkhand
JH,Ramgarh,01-10-1998,4.5675,Jharkhand
JH,Ramgarh,01-01-1999,4.228,Jharkhand
JH,Ramgarh,01-04-1999,5.654,Jharkhand
JH,Ramgarh,01-07-1999,2.762,Jharkhand
JH,Ramgarh,01-10-1999,2.306,Jharkhand
JH,Ramgarh,01-01-2000,5.462,Jharkhand
JH,Ramgarh,01-04-2000,6.968,Jharkhand
JH,Ramgarh,01-07-2000,5.864,Jharkhand
JH,Ramgarh,01-10-2000,5.468,Jharkhand
JH,Ramgarh,01-01-2001,5.72,Jharkhand
JH,Ramgarh,01-04-2001,7.7525,Jharkhand
JH,Ramgarh,01-07-2001,3.3775,Jharkhand
JH,Ramgarh,01-10-2001,5.14,Jharkhand
JH,Ramgarh,01-01-2002,6.116,Jharkhand
JH,Ramgarh,01-04-2002,7.95,Jharkhand
JH,Ramgarh,01-07-2002,4.48,Jharkhand
JH,Ramgarh,01-10-2002,5.152,Jharkhand
JH,Ramgarh,01-01-2003,5.342,Jharkhand
JH,Ramgarh,01-04-2003,7.064,Jharkhand
JH,Ramgarh,01-07-2003,3.95,Jharkhand
JH,Ramgarh,01-10-2003,2.374,Jharkhand
JH,Ramgarh,01-01-2004,5.348,Jharkhand
JH,Ramgarh,01-04-2004,7.19,Jharkhand
JH,Ramgarh,01-07-2004,3.786,Jharkhand
JH,Ramgarh,01-10-2004,5.042,Jharkhand
JH,Ramgarh,01-01-2005,6.072,Jharkhand
JH,Ramgarh,01-04-2005,7.194,Jharkhand
JH,Ramgarh,01-07-2005,4.448,Jharkhand
JH,Ramgarh,01-10-2005,5.35,Jharkhand
JH,Ramgarh,01-01-2006,6.5,Jharkhand
JH,Ramgarh,01-04-2006,7.668,Jharkhand
JH,Ramgarh,01-07-2006,2.42,Jharkhand
JH,Ramgarh,01-10-2006,4.49,Jharkhand
JH,Ramgarh,01-01-2007,4.703333333,Jharkhand
JH,Ramgarh,01-04-2007,7.481666667,Jharkhand
JH,Ramgarh,01-07-2007,3.325,Jharkhand
JH,Ramgarh,01-10-2007,5.373333333,Jharkhand
JH,Ramgarh,01-01-2008,5.75,Jharkhand
JH,Ramgarh,01-04-2008,7.466666667,Jharkhand
JH,Ramgarh,01-07-2008,2.5,Jharkhand
JH,Ramgarh,01-10-2008,5.52,Jharkhand
JH,Ramgarh,01-01-2009,6.98,Jharkhand
JH,Ramgarh,01-04-2009,6.632,Jharkhand
JH,Ramgarh,01-07-2009,3.6,Jharkhand
JH,Ramgarh,01-10-2009,4.134,Jharkhand
JH,Ramgarh,01-01-2010,4.943333333,Jharkhand
JH,Ramgarh,01-04-2010,6.653333333,Jharkhand
JH,Ramgarh,01-07-2010,4.878333333,Jharkhand
JH,Ramgarh,01-10-2010,7.421666667,Jharkhand
JH,Ramgarh,01-01-2011,5.691428571,Jharkhand
JH,Ramgarh,01-04-2011,7.538571429,Jharkhand
JH,Ramgarh,01-07-2011,3.101428571,Jharkhand
JH,Ramgarh,01-10-2011,3.91,Jharkhand
JH,Ramgarh,01-01-2012,6.233333333,Jharkhand
JH,Ramgarh,01-04-2012,6.188333333,Jharkhand
JH,Ramgarh,01-07-2012,3.95,Jharkhand
JH,Ramgarh,01-10-2012,4.091666667,Jharkhand
JH,Ramgarh,01-01-2013,4.454,Jharkhand
JH,Ramgarh,01-04-2013,7.266,Jharkhand
JH,Ramgarh,01-07-2013,4.041,Jharkhand
JH,Ramgarh,01-10-2013,3.843,Jharkhand
JH,Ramgarh,01-01-2014,4.956363636,Jharkhand
JH,Ramgarh,01-04-2014,6.908181818,Jharkhand
JH,Ramgarh,01-07-2014,3.695454545,Jharkhand
JH,Ramgarh,01-10-2014,4.81,Jharkhand
JH,Ramgarh,01-01-2015,5.476428571,Jharkhand
JH,Ramgarh,01-04-2015,6.652857143,Jharkhand
JH,Ramgarh,01-07-2015,3.637857143,Jharkhand
JH,Ramgarh,01-10-2015,4.992857143,Jharkhand
JH,Ramgarh,01-01-2016,6.11,Jharkhand
JH,Ramgarh,01-04-2016,7.288666667,Jharkhand
JH,Ramgarh,01-07-2016,3.986666667,Jharkhand
JH,Ramgarh,01-10-2016,4.954,Jharkhand
JH,Ramgarh,01-01-2017,6.34,Jharkhand
JH,Ramgarh,01-04-2017,7.077272727,Jharkhand
JH,Ramgarh,01-07-2017,3.56,Jharkhand
JH,Ramgarh,01-10-2017,3.727272727,Jharkhand
JH,Ramgarh,01-01-2018,5.830833333,Jharkhand
JH,Ramgarh,01-04-2018,7.159166667,Jharkhand
JH,Ramgarh,01-07-2018,3.980833333,Jharkhand
JH,Ramgarh,01-10-2018,4.575,Jharkhand
JH,Ranchi,01-01-1996,5.086666667,Jharkhand
JH,Ranchi,01-04-1996,7.098,Jharkhand
JH,Ranchi,01-07-1996,2.962,Jharkhand
JH,Ranchi,01-10-1996,4.466,Jharkhand
JH,Ranchi,01-01-1997,5.116666667,Jharkhand
JH,Ranchi,01-04-1997,7.417333333,Jharkhand
JH,Ranchi,01-07-1997,4.181333333,Jharkhand
JH,Ranchi,01-10-1997,3.554666667,Jharkhand
JH,Ranchi,01-01-1998,4.686153846,Jharkhand
JH,Ranchi,01-04-1998,6.526153846,Jharkhand
JH,Ranchi,01-07-1998,3.04,Jharkhand
JH,Ranchi,01-10-1998,3.976153846,Jharkhand
JH,Ranchi,01-01-1999,6.214666667,Jharkhand
JH,Ranchi,01-04-1999,7.938666667,Jharkhand
JH,Ranchi,01-07-1999,1.971333333,Jharkhand
JH,Ranchi,01-10-1999,3.739333333,Jharkhand
JH,Ranchi,01-01-2000,5.150666667,Jharkhand
JH,Ranchi,01-04-2000,7.072666667,Jharkhand
JH,Ranchi,01-07-2000,2.683333333,Jharkhand
JH,Ranchi,01-10-2000,4.59,Jharkhand
JH,Ranchi,01-01-2001,6.026875,Jharkhand
JH,Ranchi,01-04-2001,8.555625,Jharkhand
JH,Ranchi,01-07-2001,1.855625,Jharkhand
JH,Ranchi,01-10-2001,3.358125,Jharkhand
JH,Ranchi,01-01-2002,5.585555556,Jharkhand
JH,Ranchi,01-04-2002,8.315555556,Jharkhand
JH,Ranchi,01-07-2002,3.443333333,Jharkhand
JH,Ranchi,01-10-2002,4.051666667,Jharkhand
JH,Ranchi,01-01-2003,5.416315789,Jharkhand
JH,Ranchi,01-04-2003,8.056842105,Jharkhand
JH,Ranchi,01-07-2003,3.631052632,Jharkhand
JH,Ranchi,01-10-2003,4.686315789,Jharkhand
JH,Ranchi,01-01-2004,5.137142857,Jharkhand
JH,Ranchi,01-04-2004,7.082857143,Jharkhand
JH,Ranchi,01-07-2004,2.508571429,Jharkhand
JH,Ranchi,01-10-2004,3.480714286,Jharkhand
JH,Ranchi,01-01-2005,5.710625,Jharkhand
JH,Ranchi,01-04-2005,8.386875,Jharkhand
JH,Ranchi,01-07-2005,2.86125,Jharkhand
JH,Ranchi,01-10-2005,4.293125,Jharkhand
JH,Ranchi,01-01-2006,4.281875,Jharkhand
JH,Ranchi,01-04-2006,6.7,Jharkhand
JH,Ranchi,01-07-2006,2.198125,Jharkhand
JH,Ranchi,01-10-2006,3.405625,Jharkhand
JH,Ranchi,01-01-2007,5.208333333,Jharkhand
JH,Ranchi,01-04-2007,6.78,Jharkhand
JH,Ranchi,01-07-2007,3.188888889,Jharkhand
JH,Ranchi,01-10-2007,3.133888889,Jharkhand
JH,Ranchi,01-01-2008,5.006875,Jharkhand
JH,Ranchi,01-04-2008,7.191875,Jharkhand
JH,Ranchi,01-07-2008,2.041875,Jharkhand
JH,Ranchi,01-10-2008,3.723125,Jharkhand
JH,Ranchi,01-01-2009,5.405,Jharkhand
JH,Ranchi,01-04-2009,7.068125,Jharkhand
JH,Ranchi,01-07-2009,3.6875,Jharkhand
JH,Ranchi,01-10-2009,4.0675,Jharkhand
